place_id,isletme,kategori,primitif,bolge,adres,lat,lng,telefon,website,puan,yorum_sayisi,google_tipi,transfer_agirligi,skor
ChIJg-jMN_-2yhQREbwCfqIaF7Q,Günbay Gold,kuyumcu atolyesi,ince motor manipulasyon,Osmanbey Sisli,"Mecidiyeköy Mahallesi, Selahattin Pınar Cd. No:4, 34381 Şişli/İstanbul",41.0671627,28.9978278,(0212) 213 92 90,http://www.gunbaygold.com/,4.8,82,Kuyumcu,0.85,0.895
ChIJBeCoyxy3yhQRFqKTaqSsxvE,Hsy Mücevher,kuyumcu atolyesi,ince motor manipulasyon,Osmanbey Sisli,"Merkez, Halaskargazi Cd. NO:153/13, 34381 Şişli/İstanbul",41.056810999999996,28.9867326,(0212) 291 96 00,https://www.hsymucevher.com/,4.3,59,Kuyumcu,0.85,0.895
ChIJ5RRBuQ63yhQR5XRB8O8S_HU,Hsy Mücevher Şişli Şubesi,kuyumcu atolyesi,ince motor manipulasyon,Osmanbey Sisli,"Merkez, Abide-i Hürriyet Cd 116/B, 34360 Şişli/İstanbul",41.0619361,28.9876976,(0212) 219 97 69,http://www.hsymucevher.com/,3.8,13,Üretici,0.85,0.895
ChIJUczyaRy3yhQR5NmYCP6uAkI,Kaya Kuyumculuk - La Roccia Jewel,kuyumcu atolyesi,ince motor manipulasyon,Osmanbey Sisli,"Kaya Kuyumculuk, Merkez, Abidei Hürriyet Caddesi Hürriyet Pasajı D:116/C D:11, 34381 Şişli/İstanbul",41.061970599999995,28.987667299999995,(0212) 231 65 72,http://www.larocciajewel.com/,4.9,17,Üretici,0.85,0.895
ChIJMXGbaBm3yhQRTQIT8HysHgc,Kifidis Genel Müdürlük,ayakkabi imalathanesi,deforme malzeme + yapistirma,Osmanbey Sisli,"Merkez, Ahenk Sok. No:2, 34384 Şişli/İstanbul",41.0617796,28.981153799999998,0850 474 0019,http://www.kifidis.com.tr/,3.2,50,Ayakkabı mağazası,0.85,0.895
ChIJ-Yl-WJC5yhQR4Ah9pHkztlg,"Kuzenler Kuyumculuk | Gümüş Döküm Atölyesi,Toptan Gümüş",kuyumcu atolyesi,ince motor manipulasyon,Osmanbey Sisli,"Gedik paşa fırın Sokak, Mimar Sinan, Kütükçü Han No:25, 34130 Fatih/İstanbul",41.007161499999995,28.965355799999998,(0212) 638 08 40,http://www.kuzenlerkuyumculuk.com/,4.8,24,Kuyumcu,0.85,0.895
ChIJL_UfDCWlyhQRu6ZGVGr9CEQ,Lodos Ayakkabı,ayakkabi imalathanesi,deforme malzeme + yapistirma,Osmanbey Sisli,"Halkalı Merkez, Dereboyu Cd. NO:58, 34290 Küçükçekmece/İstanbul",41.039046,28.806445000000004,(0212) 630 13 56,https://www.lodosayakkabi.com.tr/,4,4,Üretici,0.85,0.895
ChIJXeowcYm3yhQRDe5xQsQ3_Ek,Lucky Culture,kuyumcu atolyesi,ince motor manipulasyon,Osmanbey Sisli,"House of Design Burger King yanı, Halaskargazi, Rumeli Cd. no:6A, 34365 Şişli/İstanbul",41.0521071,28.991085299999998,0546 655 25 10,https://www.lucky-culture.com/,4.1,26,Kuyumcu,0.85,0.895
ChIJvzSjfERftRQRoZMJKWZ6c5s,Macro Ayakkabı - Scooter,ayakkabi imalathanesi,deforme malzeme + yapistirma,Osmanbey Sisli,"Akçaburgaz, 1573. Sk. No:4, 34522 Esenyurt/İstanbul",41.072153899999996,28.645012299999998,(0212) 858 02 12,http://www.scooter.com.tr/,4.1,105,Ayakkabı mağazası,0.85,0.895
ChIJQ86vAHe3yhQRN4tOQR06bCc,Oscar William Shoemaker Ltd,ayakkabi imalathanesi,deforme malzeme + yapistirma,Osmanbey Sisli,"Cihangir Mahalesi, 61/A, Cihangir, Sıraselviler Cd., 34443 Beyoğlu/İstanbul",41.0339834,28.984569099999995,(0212) 244 30 16,https://www.oscarwilliam.com/,5,1,Üretici,0.85,0.895
ChIJsw96EvG7yhQRrSGbqdUwpK4,QAFARRİN Nişantaşı,ayakkabi imalathanesi,deforme malzeme + yapistirma,Osmanbey Sisli,"Vali konağı caddesi, Halaskargazi, Kuyumcu İrfan Sk. No: 73/5 Pasaj, 34371 Nişantaşı/İstanbul",41.0512012,28.990270900000002,(0212) 954 01 02,http://www.qafarrin.com/,4.9,77,Ayakkabı mağazası,0.85,0.895
ChIJ4QPwFu63yhQRGaLotd27tAE,Ressam Ayhan Türker Atölyesi,kuyumcu atolyesi,ince motor manipulasyon,Osmanbey Sisli,"Halaskargazi, Kuyumcu İrfan Sk. No:28, 34371 Şişli/İstanbul",41.050982,28.989774,(0212) 296 53 25,http://turkerart.com/,5,2,,0.85,0.895
ChIJO2mqDIe3yhQRKjJVwv67vFQ,Sidas Kişiye Özel Dinamik Tabanlık,ayakkabi imalathanesi,deforme malzeme + yapistirma,Osmanbey Sisli,"Balmumcu, Barbaros Blv. İba Blokları No:42 D:6, 34349 Beşiktaş/İstanbul",41.0583915,29.0104924,0532 517 77 91,https://www.sidasturkiye.com/,4.8,71,Ayakkabı mağazası,0.85,0.895
ChIJLbCTHyS3yhQRRlS1UFrkRSo,Sümerce Atölyesi,kuyumcu atolyesi,ince motor manipulasyon,Osmanbey Sisli,"Vişnezade, Süleyman Seba Cd. No:79/1, 34357 Beşiktaş/İstanbul",41.042940099999996,28.998185499999998,(0212) 807 02 56,https://www.sumerceatolyesi.com/,5,7,Kuyumcu,0.85,0.895
ChIJ9QJ3Oju3yhQRj3u-4Z2ENg8,Yuka Studio Nişantaşı,kuyumcu atolyesi,ince motor manipulasyon,Osmanbey Sisli,"Halaskargazi, Rumeli Cd. Villa İş Hanı No:6/A İç Kapı No:2, 34363 Şişli/İstanbul",41.0521001,28.991084799999996,0546 655 25 10,https://www.yukabyguliz.com/,4,17,Kuyumcu,0.85,0.895
ChIJo_MlNGm4yhQRXqSvoIxb9AE,Yurdakul Gürol » El Yapımı Ayakkabı İmalatı,ayakkabi imalathanesi,deforme malzeme + yapistirma,Osmanbey Sisli,"Osmanağa, Reşitefendi Sok. No:42, 34714 Kadıköy/İstanbul",40.992716,29.026996999999998,(0216) 345 30 05,https://www.yurdakulgurol.com/,4.3,88,Ayakkabı mağazası,0.85,0.895
ChIJ11jmChu3yhQRDixQTkhn_DQ,iLVi,ayakkabi imalathanesi,deforme malzeme + yapistirma,Osmanbey Sisli,"Halaskargazi Mah. Valikonağı Cad. Pınarbaşı Apt. No:55 Nişantaşı No:55, Halaskargazi, 34371 Şişli/İstanbul",41.050664999999995,28.989900300000002,0850 308 3582,http://www.ilvi.com/,4.2,78,Ayakkabı mağazası,0.85,0.895
ChIJ-zfopxS3yhQRGp8qhRZuNgQ,Çelebi Kuyumculuk,kuyumcu atolyesi,ince motor manipulasyon,Osmanbey Sisli,"Bozkurt, Kurtuluş Cd. No:31, 34375 Şişli/İstanbul",41.0514132,28.9835557,(0212) 241 27 03,http://www.celebikuyumculuk.com/,4.7,95,Kuyumcu,0.85,0.895
ChIJfcCz2wvHyhQR75XcDyaqxPM,Çınar Kuyumcu Atölyesi,kuyumcu atolyesi,ince motor manipulasyon,Osmanbey Sisli,"Caddebostan, Bağdat Cad./köşk Sok. Tatari Apt. 1/D, 34728 Kadıköy/Istanbul - Asia",40.9643587,29.074038299999998,0532 205 92 09,http://www.byseldacinar.com/,4.4,16,Kuyumcu,0.85,0.895
ChIJEVDVnBi3yhQRDjFzManwflA,Akın Kuyumculuk,kuyumcu atolyesi,ince motor manipulasyon,Perpa Okmeydani,"Halide Edip Adıvar, Halide Edip Adıvar Cd. No:32, 34382 Şişli/İstanbul",41.0626953,28.976336399999997,(0212) 221 36 96,https://linki.ac/AKINJEWELLERY,4.2,28,Kuyumcu,0.85,0.895
ChIJ-Y41FDu3yhQRrKgSTa_wqvA,Algül Kuyumculuk,kuyumcu atolyesi,ince motor manipulasyon,Perpa Okmeydani,"Mahallesi, Halil Rıfat Paşa, Yüzer Havuz Sk. No:1639, 34384 Şişli/İstanbul",41.0604596,28.9699747,(0212) 210 70 10,http://www.algulkuyumculuk.com/,4.5,2,Kuyumcu,0.85,0.895
ChIJoS86txi3yhQR86NzmELLprE,Işıltı Kuyumculuk,kuyumcu atolyesi,ince motor manipulasyon,Perpa Okmeydani,"Halide Edip Adıvar, Halide Edip Adıvar Cd. No:4, 34382 Şişli/İstanbul",41.0636793,28.9772977,(0212) 320 15 24,https://isiltikuyumculuk.com/,3.7,6,Kuyumcu,0.85,0.895
ChIJYxh4CJC5yhQR2HGxPTge20o,"ADNAN FİDAN AYAKKABI İMALATI VE TOPTAN SATIŞI ""AGUCİNO-BELİGHT-DEWİTT""",ayakkabi imalathanesi,deforme malzeme + yapistirma,Persembe Pazari Karakoy,"Tatlı Kuyu, Saraç İshak, Hamam Çk. 20/B, 34130 Fatih/İstanbul",41.007663699999995,28.964710600000004,(0212) 458 50 60,http://www.agucino.com.tr/,3,1,Ayakkabı mağazası,0.85,0.895
ChIJ51igd-u5yhQRj0Rc8tjwm8A,Akalın Kuyumculuk,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"Rüstem Paşa, Tahmis Sk. Mısır Çarşısı No:3 Eminönü, 34116 Fatih/İstanbul",41.0170429,28.9712804,(0212) 511 68 50,http://www.feyzanjewellery.com/,4.5,134,Kuyumcu,0.85,0.895
ChIJXb6Ggg65yhQRBSqTYMZqjSQ,Ali Erkan | Ayakkabı Lostra Malzemeleri ve Makinaları,ayakkabi imalathanesi,deforme malzeme + yapistirma,Persembe Pazari Karakoy,"Mimar Hayrettin Mh neviye sokak, Beyazıt, Gedikpaşa Cd. no 24, 34126 Fatih/İstanbul",41.0063732,28.9678829,(0212) 517 85 55,http://www.ayakkabimalzemecim.com/,4.4,55,Ev Eşyaları Mağazası,0.85,0.895
ChIJmYd5UeC5yhQRUYpSaw2KYHk,Art Jophiel Jewelry store | Gümüş Takı | En iyi Takı Markaları Türkiye,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"Asmalı Mescit, General Yazgan Sk., 34430 Beyoğlu/İstanbul",41.028732,28.9741771,0542 263 68 69,https://artjophieljewelry.com/,5,1,Kuyumcu,0.85,0.895
ChIJVVVVVSG6yhQRQ8IEeaMRHWE,Avşa Terlik,ayakkabi imalathanesi,deforme malzeme + yapistirma,Persembe Pazari Karakoy,"Star Kaplama, Mimar Hayrettin, Doğramacı Sk. No:20, 34200 Fatih/İstanbul",41.0080343,28.969102299999996,(0212) 518 86 43,https://www.avsaterlik.com/,4.5,13,Toptancı,0.85,0.895
ChIJYeNEO5u5yhQR0PpIMMeEOd0,Ayakkabı Adresi - İstanbul Gedikpaşa Toptan Ayakkabı Fabrikadan Satış Merkezi,ayakkabi imalathanesi,deforme malzeme + yapistirma,Persembe Pazari Karakoy,"Mimar Hayrettin Mah. Gedikpaşa Camii Sok. Numan İş Hanı, Beyazıt, D:2/C, 34126 Fatih/İstanbul",41.0074034,28.9689118,0544 522 96 00,http://www.ayakkabiadresi.com/,4.7,12,Ayakkabı mağazası,0.85,0.895
ChIJDd49x5C5yhQRRu6u2GrxG8Q,Dumanlar Toptan Ayakkabı Merkezi,ayakkabi imalathanesi,deforme malzeme + yapistirma,Persembe Pazari Karakoy,"Emin Sinan Mah, Beyazıt, Gedikpaşa Camii Sok. No:30, 34093 Fatih/İstanbul",41.00736270000001,28.969322799999997,(0212) 638 71 29,http://dmn.com.tr/,4.4,8,Ayakkabı mağazası,0.85,0.895
ChIJA-jH0JC5yhQRqX7JYRCsNbg,Engin Ayakkabı,ayakkabi imalathanesi,deforme malzeme + yapistirma,Persembe Pazari Karakoy,"Emin Sinan, Pertevpaşa Sok. No:9, 34126 Fatih/İstanbul",41.008009799999996,28.9696993,(0212) 518 13 69,https://www.toptancimburada.com/,5,5,Ayakkabı mağazası,0.85,0.895
ChIJUyTyADS6yhQRBk46cOYkXWY,Feyzan Kuyumculuk,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"Mısır Çarşısı No:5, Rüstem Paşa, 34116 Fatih/İstanbul",41.0171211,28.971241199999998,(0212) 519 36 41,http://www.feyzanjewellery.com/,4.3,169,Kuyumcu,0.85,0.895
ChIJhYPfQDS5yhQRJ1tdopzDKVk,GRM Teknik Kuyumcu Malzemeleri ve Aletler,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"Molla Fenari Mahallesi, Atik, Ali Paşa Medresesi Sk. No:24, 34093 Fatih/İstanbul",41.025953799999996,28.9806963,(0212) 513 15 53,https://www.grmkutudekor.com/,5,2,Kuyumcu,0.85,0.895
ChIJw_Lm25C5yhQRJdyk-paJWHM,Gezer Ayakkabı Gedikpaşa Karababa Fabrika Satış Mağazası,ayakkabi imalathanesi,deforme malzeme + yapistirma,Persembe Pazari Karakoy,"Mimar Hayrettin Mah. Karababa Türbe Sok Gürünlü Han, Emin Sinan, 34126 Fatih/İstanbul",41.0081913,28.9693109,0549 516 16 49,https://gezer.com/,3.5,4,Ayakkabı mağazası,0.85,0.895
ChIJSa5yzJC5yhQRI2Q2a7RxqxI,Gram Teknik,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"Emin Sinan, Gedikpaşa Camii Sok. No:41/A, 34126 Fatih/İstanbul",41.0074697,28.970580799999997,(0212) 517 43 69,http://www.gramteknik.com/,4.3,24,Kuyumcu,0.85,0.895
ChIJG1st-pO5yhQR0enRwLNNimE,Gülcemal kuyumculuk,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"Kapalı Çarşı, Molla Fenari, Çuhacı Hanı Sokağı alt kat no:2, 34126 Fatih/İstanbul",41.0108666,28.9696797,0542 726 93 30,https://www.gulcemalkuyumculuk.com/,4.4,554,Üretici,0.85,0.895
ChIJjTG2H5G5yhQRm8wdj-KNQok,Güvener Ayakkabıcılık,ayakkabi imalathanesi,deforme malzeme + yapistirma,Persembe Pazari Karakoy,"Mahallesi, Emin Sinan, Yeniçeriler Cd. No:11 D:B, 34130 Fatih/İstanbul",41.008355099999996,28.970291399999994,0532 505 40 29,http://www.guvenerayakkabi.com.tr/,4.3,53,Ayakkabı mağazası,0.85,0.895
ChIJQwAAAFu3yhQRyIuaSE6kEn8,HANN KARAKÖY TASARIM ATÖLYESİ,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"Müeyyetzade, Necatibey Cd. NO:1/17, 34421 Beyoğlu/İstanbul",41.0230294,28.9754667,(0212) 293 94 36,http://hannkarakoy.com/,4.5,10,Kuyumcu,0.85,0.895
ChIJATHEKmK5yhQR878CS-5xfGw,LAYKİ,ayakkabi imalathanesi,deforme malzeme + yapistirma,Persembe Pazari Karakoy,"emin sinan mahallesi hamamı sokak, Beyazıt, Gedikpaşa Cd. no:21, 34126 Fatih/İstanbul",41.007028,28.9688213,0535 046 72 01,https://laykitoptan.com/,4.3,86,Üretici,0.85,0.895
ChIJi_LxDYKgtEIRjnRqufXEktQ,Louvre Gold Altın Atölyesi,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"Sururi, Bezciler Sk. Merkez Han No: 2 İç Kapı No: 104, 34120 Fatih/İstanbul",41.0118046,28.972013800000003,0543 945 24 58,https://www.louvregold.com.tr/,5,45,Toptancı,0.85,0.895
ChIJB7Zcxt25yhQRGRQsToCu9e8,Manuk's Workshop,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"Hacımimi, Lüleci Hendek Cd. 30/A, 34425 Beyoğlu/İstanbul",41.0263274,28.977356099999998,0542 527 84 79,http://www.manuksworkshop.com/,4.9,104,Kuyumcu,0.85,0.895
ChIJ9YtUjxC6yhQRztgLAgaUmAo,Osmanlı Pazar / Gümüş Yüzük -Tesbih Aksesuar - Hediyelik Eşya,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"Binbirdirek, Divanyolu Cd. No:15 K:3 D:313, 34110 Fatih/İstanbul",41.0080879,28.973889999999997,0542 515 25 65,http://www.osmanlipazar.com/,4.9,384,Üretici,0.85,0.895
ChIJB7ijX5a5yhQRQHVsOkx806Y,Pırlanta Atölyesi,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"Hobyar, Cağaloğlu Yokuşu Sok. No: 5 D:B, 34110 Fatih/İstanbul",41.012197199999996,28.9749102,0501 130 00 34,http://www.pirlantaatolyesi.com/,5,25,Kuyumcu,0.85,0.895
ChIJESITUty5yhQR92gQuReCcVo,Rüveyde Okumuş Handmade Jewelry,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"Kemankeş Mah., Mumhane Cd., Karaköy Fransız Geçidi İş Merkezi No:108 B Blok, 34425 Beyoğlu/İstanbul",41.024764999999995,28.9793409,0535 360 26 66,http://www.instagram.com/ruveydeokumus,4.9,7,Kuyumcu,0.85,0.895
ChIJfVLrrui5yhQR8EMygrWdlvY,SEBAT KORUYUCU İŞ GÜVENLİĞİ EKİPMANLARI SANAYİ ve TİCARET A.Ş,ayakkabi imalathanesi,deforme malzeme + yapistirma,Persembe Pazari Karakoy,"Arap Cami, Nafe Sk. No:6A KARAKÖY, 34421 Beyoğlu/İstanbul",41.0239354,28.9708234,(0212) 251 16 62,http://www.sebat.com.tr/,4,6,,0.85,0.895
ChIJ0_bNaeS5yhQR96JFm9El6F0,Tali Pırlanta - Atölye,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"Molla Fenari, Vezirhan Cd. Akdağkardeşler İş Hanı Kat: 3 No: 47, 34120 Fatih/İstanbul",41.0098615,28.9712801,0506 604 28 29,https://talipirlanta.com/,5,83,Kuyumcu,0.85,0.895
ChIJuz5uJQi5yhQRKjN81j-CLhM,Tamirci Zeki Kapalıçarşı,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"Hüseyinağa Cami Sokak Burcu Han no:18 D:101, Ölçer Han, Molla Fenari, No:5 Kat:1 Kapı No:101, 34126 Fatih/İstanbul",41.009687299999996,28.968453799999995,(0212) 527 31 78,https://www.tamircizeki.com/,4.3,45,Kuyumcu,0.85,0.895
ChIJFYHaz5C5yhQRQIDE-qJ2-3E,Toptan Spor Ayakkabılar - CVS Çavuşoğlu Ayakkabı Pazarı TİC.A.Ş. أحذية بالجملة اسطنبول -Оптовая Обувь Стамбул-Wholesale Shoes,ayakkabi imalathanesi,deforme malzeme + yapistirma,Persembe Pazari Karakoy,"Emin Sinan, Pertevpaşa Sok. No:7, 34126 Fatih/İstanbul",41.0079894,28.9695816,(0212) 516 32 43,https://www.ayakkabipazari.com/,4.8,61,Toptancı,0.85,0.895
ChIJOfZto5e5yhQRH4a9c7FaRa0,Waisi Shoes -Women's shoes factory,ayakkabi imalathanesi,deforme malzeme + yapistirma,Persembe Pazari Karakoy,"Şehsuvar Bey, Kadırga Hamamı Sk. NO:11, 34126 Fatih/İstanbul",41.0053814,28.9683974,0505 075 39 40,https://www.instagram.com/waisi.shoes/,5,2,Üretici,0.85,0.895
ChIJAy99ad25yhQRb-cfd_E21qU,YDS Shop İstanbul Karaköy Mağazası,ayakkabi imalathanesi,deforme malzeme + yapistirma,Persembe Pazari Karakoy,"Mocan Han, Kemankeş Mahallesi, Maliye Cd. No:13, 34425 Beyoğlu/İstanbul",41.023522899999996,28.977655099999996,(0212) 243 73 73,https://www.ydsshop.com/,4.2,947,Ayakkabı mağazası,0.85,0.895
ChIJy6_upUS5yhQRUsRWUh3bR8U,Zirve terlik imallatı,ayakkabi imalathanesi,deforme malzeme + yapistirma,Persembe Pazari Karakoy,"Emin Sinan, Emin Sinan Hamamı Sk., 34000 Fatih/İstanbul",41.007034499999996,28.968842099999996,0534 312 98 52,http://zirveterlik63.com/,5,2,Ayakkabı mağazası,0.85,0.895
ChIJLVQs75C5yhQRDbkhtTV4Mv0,toptan spor ayakkabı,ayakkabi imalathanesi,deforme malzeme + yapistirma,Persembe Pazari Karakoy,"Abidin daver sokak Dünya İş Hanı No 16-2 Fatih İstanbul 34126, Mimar Hayrettin, 34126 Fatih/İstanbul",41.007968999999996,28.968498999999998,(0212) 606 00 09,http://www.ayakkabiadresi.com/,5,2,Üretici,0.85,0.895
ChIJxSI22ua7yhQRYSJMUL0RjF8,yılmaz altın ve pırlanta atölyesi,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"örnek iş hanı, Molla Fenari, Ceridehane Sk. No:13, 34093 Fatih/İstanbul",41.0108871,28.9737475,0531 940 96 65,https://www.instagram.com/yilmazpirlanta3434/,,,Kuyumcu,0.85,0.895
ChIJ20GfDVK5yhQRHQvlIpAhrLE,Çarşı Atölye Kuyumculuk,kuyumcu atolyesi,ince motor manipulasyon,Persembe Pazari Karakoy,"Alemdar, Küçük Sk. No:6 D:3, 34110 Fatih/İstanbul",41.0104282,28.977498899999997,0553 182 44 34,https://www.carsiatolye.com/,,,Kuyumcu,0.85,0.895
ChIJD-ywlXO7yhQRRsrqCD9Dd3E,Ak Merve Kuyumculuk,kuyumcu atolyesi,ince motor manipulasyon,Zeytinburnu,"Yeşiltepe, 74. Sk. 26/A, 34025 Zeytinburnu/İstanbul",40.994608,28.900362299999998,(0212) 547 51 65,http://www.firmasec.com/firma/fcbcfz-ak-merve-kuyumculuk/,4.2,6,Kuyumcu,0.85,0.895
ChIJ51_4ESO7yhQRm5OehyASiM0,Arı-Zan Kuyumculuk,kuyumcu atolyesi,ince motor manipulasyon,Zeytinburnu,"livza sitesi, Veliefendi, 74. Sk. no:14-26 D:G, 34025 Zeytinburnu/İstanbul",40.9945558,28.901462600000002,0533 428 10 47,https://arizankuyumculuk.com/,5,26,Kuyumcu,0.85,0.895
ChIJZXlHyY6kyhQRLMd-k87if1g,Cool Moon,ayakkabi imalathanesi,deforme malzeme + yapistirma,Zeytinburnu,"Kazlıçeşme, Prof. Muammer Aksoy Cad. No:4/C, 34020 Zeytinburnu/İstanbul",40.994128599999996,28.9193374,(0212) 546 94 90,http://www.coolmoon.life/,5,4,Üretici,0.85,0.895
ChIJW0cMTGO7yhQRH8IIvWlpbzo,Diva’s Leather & Fur Store,ayakkabi imalathanesi,deforme malzeme + yapistirma,Zeytinburnu,"Kazlıçeşme, Beşkardeşler 4. Sk., 34020 Zeytinburnu/İstanbul",40.9859144,28.907833300000004,(0212) 665 91 92,http://www.divasleather.com/,5,3,Toptancı,0.85,0.895
ChIJsT1ajZ67yhQRv3GzEjFNzZI,Enes Deri Ürünleri San. Tic. Ltd. Şti.,ayakkabi imalathanesi,deforme malzeme + yapistirma,Zeytinburnu,"Gökalp, Zübeyde Hanım Cd. No:56 D:1, 34020 Zeytinburnu/İstanbul",40.9910117,28.909803200000002,(0212) 665 70 55,https://www.enesderi.com.tr/,4.3,12,Üretici,0.85,0.895
ChIJH1ZCsY6kyhQReMPKjL8ss3U,Erdoğan Deri,ayakkabi imalathanesi,deforme malzeme + yapistirma,Zeytinburnu,"Kazlıçeşme, Prof. Muammer Aksoy Cad. No:4/C, 34020 Zeytinburnu/İstanbul",40.994128599999996,28.9193374,(0212) 546 94 90,https://www.erdoganderi.com/,4.1,27,Mağaza,0.85,0.895
ChIJG2A5KlS6yhQRkc45zzKoKJo,Fatih ALTINOK Jewellery,kuyumcu atolyesi,ince motor manipulasyon,Zeytinburnu,"Maltepe, cırpıcı yolu sok Topkapı Ticaret Merkezi a blok no:399, 34160 Zeytinburnu/İstanbul",41.017775,28.909486999999995,(0212) 806 33 51,http://www.fatihaltinokjewellery.com/,5,4,Kuyumcu,0.85,0.895
ChIJEyg0-Qi7yhQR-TJilJLK2X0,Fetih Kuyumculuk,kuyumcu atolyesi,ince motor manipulasyon,Zeytinburnu,"Beştelsiz, Seyitnizam Cd. No:128, 34020 Zeytinburnu/İstanbul",41.0037338,28.9038506,(0212) 558 12 48,http://www.firmasec.com/firma/ftrmmd-fetih-kuyumculuk/,3.4,7,Kuyumcu,0.85,0.895
ChIJgcwjA-6jyhQRyTzmi3Y3tuo,Gezer Ayakkabı Zeytinburnu Fabrika Satış Mağazası,ayakkabi imalathanesi,deforme malzeme + yapistirma,Zeytinburnu,"Sümer, 8. Sk. NO:48/C, 34025 Zeytinburnu/İstanbul",40.9837381,28.8980546,0549 601 20 96,https://gezer.com/,4.3,20,Ayakkabı mağazası,0.85,0.895
ChIJaRoLO1i6yhQRQCIXFiNSKeI,Kuyumcu Çelik Kasa,kuyumcu atolyesi,ince motor manipulasyon,Zeytinburnu,"Maltepe, Başoğlu Oto Sanayi Sitesi, 34010 Zeytinburnu/İstanbul",41.023307599999995,28.907864299999996,0532 232 74 62,http://www.celikkasa.org/,4.3,19,Mağaza,0.85,0.895
ChIJM_J4zHK7yhQR_KZdGzP7mfU,Okyanus Promosyon Çanta İmalatı,ayakkabi imalathanesi,deforme malzeme + yapistirma,Zeytinburnu,"Veliefendi, Yeşilyol D Sok. 52-54, 34025 Zeytinburnu/İstanbul",40.9980991,28.8964565,(0212) 582 59 99,https://promosyoncantaimalati.com/,4.6,20,Mağaza,0.85,0.895
ChIJkwDS2dqlyhQRKcubUIzBwPM,Pisipisi Pisi Pisi Ayakkabı İmalat ve Satış,ayakkabi imalathanesi,deforme malzeme + yapistirma,Zeytinburnu,"15 Temmuz, 1481. Sk. No:63, 34212 Bağcılar/İstanbul",41.03546060000001,28.8157421,0553 389 59 71,https://www.instagram.com/pisipisici/,5,40,Ayakkabı mağazası,0.85,0.895
ChIJJWYHBwHZyhQRsH3rfE4QQ94,Riyam terlik,ayakkabi imalathanesi,deforme malzeme + yapistirma,Zeytinburnu,"Maltepe, dokumacılar sanayi sitesi no:26/b, 34000 Zeytinburnu/İstanbul",41.025366,28.905670599999997,0534 075 25 05,https://riyam.com.tr/,,,Üretici,0.85,0.895
ChIJk9lxOqG7yhQRzZRge2MNh1Y,Senem Kuyumcusu & aslan group,kuyumcu atolyesi,ince motor manipulasyon,Zeytinburnu,"Telsiz, 85. Sk. No:20, 34020 Zeytinburnu/İstanbul",40.9985333,28.910355099999997,0552 580 00 44,http://www.firmasec.com/firma/fftbzm-senem-kuyumcu/,1.8,4,Kuyumcu,0.85,0.895
ChIJV5jOy5W5yhQRss7Ptlb1N6o,Storks Diamond Merkez,kuyumcu atolyesi,ince motor manipulasyon,Zeytinburnu,"Kazlıçeşme, Kennedy Cad. Büyükyalı İstanbul Sitesi I Blok No: 52, 34020 Zeytinburnu/İstanbul",40.9841603,28.904146899999997,(0212) 526 10 10,http://www.storks.com.tr/,4.5,44,Kuyumcu,0.85,0.895
ChIJhRgrk667yhQRVLhjEd7_oY8,Toptan textil egdnewline,ayakkabi imalathanesi,deforme malzeme + yapistirma,Zeytinburnu,"Abdurrahman Nafiz Gürman, Mete Sk. yonca apt no 30/b, 34160 Güngören/İstanbul",41.0056593,28.884452800000002,0553 228 59 46,https://t.me/shoesakindemir,5,1,Üretici,0.85,0.895
ChIJF6YAjWyxyhQRvqMfSt7x7Nw,Arn Stone Bayrampaşa,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Bayrampasa,"Kartaltepe, Geyik Sk. no : 10, 34145 Bayrampaşa/İstanbul",41.058599,28.899113,0553 507 84 97,,5,3,,1.0,0.85
ChIJo8xMzXi6yhQR94JDWOPJ194,Aydeniz Tekstil,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Bayrampasa,"52, Yenidoğan, Uluyol Cd., 34030 Bayrampaşa/İstanbul",41.0479096,28.9121036,(0212) 545 96 38,,5,1,Mağaza,1.0,0.85
